date,VNM.VN,VIC.VN,VHM.VN,HPG.VN,BID.VN,CTG.VN,VCB.VN,TCB.VN,MBB.VN,FPT.VN,GLD,TLT
2022-12-30,0.08898723209701169,0.0573917758879125,0.05732016019095419,0.06216158549208481,0.06215946129925757,0.06422471782604734,0.07194663039608705,0.05886430132195369,0.06333633089663941,0.0737568523498588,0.16358747291392928,0.17626347932826375
2023-01-31,0.0881966549826263,0.057086180123202185,0.0565935889342756,0.0618315417060902,0.06164510761672594,0.06387444041898188,0.07134940009769587,0.05806006469394386,0.06369371586111175,0.07434450286183207,0.17051179338455472,0.17281300931895982
2023-02-28,0.09075529262087452,0.05682511127031807,0.05706298616321502,0.06298335887698749,0.06201147641916987,0.06454931783526092,0.07260125822188454,0.05860470682539163,0.06431328401159823,0.07601877878090531,0.16715803785379438,0.16711639112060003
2023-03-31,0.09072250861933001,0.05709692991067135,0.05694967381533431,0.0631066616060644,0.060830293481941675,0.0635203491944184,0.07268830189637586,0.058043491888483546,0.06318245854150681,0.07685367511042114,0.17115744546480818,0.16584821047064427
2023-04-28,0.08996738580017438,0.05673664376038893,0.05733015413545968,0.06422120648099439,0.06097261119178601,0.0635554935280465,0.07409853821939595,0.05764945558070056,0.06391690521264652,0.07731930802354077,0.16556002646930706,0.16867227159755932
2023-05-31,0.0890358202235414,0.05779101089063288,0.058943709749038786,0.06458374924757636,0.062017596470593336,0.0645381116396244,0.07523678253986861,0.058448373673158735,0.06486200903776333,0.0786676859186895,0.16347125290875747,0.16240389770075542
2023-06-30,0.08689053586102916,0.0569181188073183,0.05811389985024807,0.06339565539494785,0.06138931099506873,0.06622370981562942,0.07543009299335654,0.06024445255295781,0.06535488611015138,0.07867567756450015,0.15971902483227504,0.16764463522251755
2023-07-31,0.08854335444947486,0.058166993056933874,0.05830598510913092,0.06322392228483645,0.06274289056937153,0.0679550974477101,0.0764914091974351,0.06165048161832202,0.0658291080100856,0.07977865164352675,0.15358393140311566,0.16372817521005714
2023-08-31,0.08560904629948073,0.05843719602868536,0.0591720672159616,0.06355036965434777,0.0634210732348837,0.06807742399326464,0.07534141207537651,0.061455668493373625,0.0659389096517891,0.08146661999238745,0.15605032382810807,0.16147988953234155
2023-09-29,0.08624081434071751,0.05841436068882497,0.060179324061023616,0.06555309215589569,0.06265650795997231,0.06946931264593624,0.0756099638689016,0.06174913510556564,0.06656655814884666,0.08097728706983748,0.15081233922003914,0.1617713047344392
2023-10-31,0.08751251101768491,0.05913123492671158,0.0627553375142448,0.06753330805880041,0.06411794551254879,0.06938448597703258,0.07616630312359196,0.061227769506184124,0.0659835175205278,0.07441487960310772,0.15316454218578696,0.15860816505377834
2023-11-30,0.0816608086063099,0.06093545167059584,0.06433526862440013,0.0682165021107862,0.06291995329738234,0.06877531698926631,0.06806210811324656,0.05902617215659201,0.060997557353843775,0.06981034566060594,0.1713402802030559,0.1639202352139151
2023-12-29,0.08389433938486042,0.06287047486886939,0.06332493469096225,0.06631259415929754,0.06182847521948235,0.06481737777834677,0.06690203904352707,0.05642981420399824,0.0587734005908696,0.06986386940635606,0.17002659362696207,0.17495608702646842
2024-01-31,0.08387708349450025,0.061739649286345864,0.06356292253037855,0.06631343782377612,0.061237973432709314,0.06408938802667799,0.06563221442345277,0.056299019959222756,0.05821115050905862,0.06915098297595601,0.17260818578123943,0.1772779917566825
2024-02-29,0.08378305171581538,0.06143003286287555,0.06443562755872487,0.06448079806607594,0.062423245634801006,0.06518614152973108,0.06607496045097776,0.05709658725812407,0.05827956002514659,0.06841049193665606,0.16803883275381484,0.18036067020725696
2024-03-29,0.0846669267543288,0.060201771415120835,0.06528971889328455,0.06591627129664543,0.06326140246112072,0.06611917723239186,0.06616343248967232,0.05713004490823978,0.05952563429043352,0.06881688324387317,0.16801939516061806,0.17488934185427102
2024-04-30,0.0846754243035596,0.060764850531448186,0.06273383674612,0.06639626374269661,0.061107693022132724,0.06406840794045242,0.0646933834745752,0.056076156796593266,0.058245422215710566,0.06952793951224856,0.1712528741020247,0.1804577476124382
2024-05-31,0.08316389861378111,0.062037907497773694,0.06272101528609962,0.06725547404644058,0.061715648007298195,0.06529239478580741,0.0648184999232202,0.05707607878128051,0.05888549953040696,0.07019701432674703,0.1764056483733282,0.17043092082781652
2024-06-28,0.08390931923551428,0.06320822875698952,0.061721058333052845,0.06554031990649649,0.061270414219958026,0.06602997128514176,0.06584728993991396,0.05808007610087447,0.0581246770664944,0.06973748915165205,0.17271406450885082,0.1738170914950614
2024-07-31,0.08343190609204035,0.06290371406572601,0.06088549816799618,0.06673289634576741,0.061398844334130516,0.06761801305075346,0.0675853604907269,0.05869206693255452,0.05885994695817541,0.06898742020970046,0.17195743988929252,0.17094689346313627
2024-08-30,0.08465916790437614,0.06322116672547147,0.06220870196614249,0.06937288293097482,0.06280138924274084,0.069781432829624,0.07046581851874355,0.06244378179126061,0.06165303917886209,0.07154151456110872,0.15062989150071193,0.17122121284998343
2024-09-30,0.08537426824264983,0.06369517927075911,0.06175187888847107,0.07050110676616266,0.06386848523876164,0.07075302334289803,0.07153402968037507,0.06267253870391438,0.06275878810576517,0.07028779189882171,0.14783959390568804,0.16896331595573327
2024-10-31,0.08226686751687837,0.0640151659101129,0.06130366891444945,0.07175013418015606,0.06366506078703571,0.07182501258635893,0.07231298527724471,0.06408535134159753,0.06342790559518907,0.0731260683208624,0.15100379513996726,0.16121798443014762
2024-11-29,0.08318486362467492,0.06314595580419699,0.061273999378356626,0.07108646795332361,0.06531171232307896,0.07393263624713901,0.07588415748933432,0.06825545761734775,0.06628402556374068,0.07425871323074124,0.1426008703009176,0.15478114046714822
2024-12-31,0.0859347107051892,0.06369417168467295,0.061415731204907516,0.06818395328743054,0.0643077666829971,0.07365165980709407,0.07289282619020117,0.06764120450913147,0.06504172230065991,0.07354750979858465,0.13757836410544183,0.16611037972368967
