date,turnover,cost,exposure_scalar,realized_vol,drawdown,drawdown_breach
2022-11-30,0.008097972436566233,8.097972436566234e-06,0.03916690266102335,0.01380480767168766,-0.19216661946779534,False
2022-12-30,0.004239683945626569,4.23968394562657e-06,0.04764627055227649,0.013403500480780393,-0.1904707458895447,False
2023-01-31,0.005364747188170146,5.364747188170145e-06,0.05837576492861679,0.011263465306531769,-0.18832484701427665,False
2023-02-28,0.0014087133406012718,1.408713340601272e-06,0.05555833824741424,0.008431235492813105,-0.18888833235051716,False
2023-03-31,0.0015618181112261893,1.5618181112261893e-06,0.052434702024961866,0.006883727561248654,-0.18951305959500764,False
2023-04-28,0.004487055266584328,4.487055266584328e-06,0.06140881255813052,0.007137427247778931,-0.1877182374883739,False
2023-05-31,0.004980161327597656,4.980161327597656e-06,0.05144848990293521,0.008429858753638605,-0.18971030201941297,False
2023-06-30,0.008302825107342763,8.302825107342762e-06,0.06805414011762073,0.00825594997641774,-0.18638917197647586,False
2023-07-31,0.002126464090433931,2.126464090433931e-06,0.0723070682984886,0.00771869521054253,-0.1855385863403023,False
2023-08-31,0.0032429195956748553,3.242919595674855e-06,0.0787929074898383,0.009615491725257363,-0.18424141850203235,False
2023-09-29,0.0001277913191716218,1.277913191716218e-07,0.07853732485149506,0.010835123361903561,-0.184292535029701,False
2023-10-31,0.015341105311292007,1.534110531129201e-05,0.10921953547407909,0.013008014636679168,-0.1781560929051842,False
2023-11-30,0.00617721170754398,6.17721170754398e-06,0.09686511205899112,0.015090014405914658,-0.1806269775882018,False
2023-12-29,0.0002993862544301007,2.9938625443010067e-07,0.09746388456785132,0.015964896797149693,-0.18050722308642975,False
2024-01-31,0.007396100804121227,7.3961008041212275e-06,0.11225608617609378,0.014909454133053545,-0.17754878276478125,False
2024-02-29,0.004106611890854206,4.106611890854206e-06,0.10404286239438537,0.012821527172099173,-0.17919142752112294,False
2024-03-29,0.009031761114766671,9.03176111476667e-06,0.1221063846239187,0.012214396543218046,-0.17557872307521627,False
2024-04-30,0.012151731994105845,1.2151731994105845e-05,0.1464098486121304,0.014474669770030363,-0.17071803027757393,False
2024-05-31,0.003431814189513719,3.431814189513719e-06,0.15327347699115784,0.01763750495303738,-0.16934530460176844,False
2024-06-28,0.0011010762998236966,1.1010762998236966e-06,0.15107132439151044,0.02435660536371269,-0.16978573512169792,False
2024-07-31,0.0004205268197876519,4.205268197876519e-07,0.15191237803108576,0.024047559246129186,-0.16961752439378286,False
2024-08-30,0.031501374412389024,3.150137441238903e-05,0.21491512685586384,0.023385093507070295,-0.15701697462882724,False
2024-09-30,0.014473894467567638,1.4473894467567639e-05,0.2438629157909991,0.0194174363086453,-0.1512274168418002,False
2024-10-31,0.006024962567687794,6.024962567687794e-06,0.2559128409263747,0.02307609551255385,-0.14881743181472507,False
2024-11-29,0.011055192165733682,1.1055192165733682e-05,0.27802322525784207,0.026669468346583753,-0.1443953549484316,False
2024-12-31,0.006327964648491793,6.327964648491793e-06,0.2906791545548256,0.03474847336305244,-0.14186416908903487,False
