date,turnover,cost,exposure_scalar,realized_vol,drawdown,drawdown_breach
2021-05-31,0.05269662850866738,5.2696628508667384e-05,0.163604073411375,0.02119131189856319,-0.167279185317725,False
2021-06-30,0.03307333354277141,3.307333354277141e-05,0.1892270876712751,0.019906664949881987,-0.162154582465745,False
2021-07-30,0.06936979041033363,6.936979041033363e-05,0.25510914486331715,0.021723877450535896,-0.14897817102733657,False
2021-08-31,0.05514479210185174,5.514479210185173e-05,0.23944732346803305,0.02585616003585011,-0.1521105353063934,False
2021-09-30,0.10896909811950609,0.00010896909811950608,0.278236934404514,0.02796042803468362,-0.1443526131190972,False
2021-10-29,0.055756293297113776,5.575629329711378e-05,0.2524315176110533,0.028360334336496207,-0.14951369647778934,False
2021-11-30,0.11475609292287225,0.00011475609292287226,0.24533792876789112,0.027973893501967984,-0.1509324142464218,False
2021-12-31,0.060376690068128944,6.037669006812895e-05,0.16928158811491706,0.03173078704953018,-0.1661436823770166,False
2022-01-31,0.05797974593064381,5.797974593064381e-05,0.1255031961144823,0.030380825645993714,-0.17489936077710355,False
2022-02-28,0.04796052556956686,4.7960525569566866e-05,0.15382618299189216,0.028808353202264936,-0.16923476340162158,False
2022-03-31,0.02808839364344275,2.808839364344275e-05,0.1171820370680296,0.023144705537990036,-0.1765635925863941,False
2022-04-29,0.040269618437320596,4.02696184373206e-05,0.14905962753182483,0.020155574055911823,-0.17018807449363504,False
2022-05-31,0.014701467079317656,1.4701467079317657e-05,0.13256455981199983,0.02880898855926247,-0.17348708803760005,False
2022-06-30,0.011270326839921543,1.1270326839921544e-05,0.14231461128560524,0.03137244508682264,-0.17153707774287896,False
2022-07-29,0.049121764119973155,4.912176411997315e-05,0.18325572167871645,0.032610762687507754,-0.16334885566425672,False
2022-08-31,0.061430036173290625,6.143003617329063e-05,0.17182251171699553,0.030778173993993026,-0.1656354976566009,False
2022-09-30,0.05195890317953655,5.195890317953655e-05,0.19358434773568495,0.030810512943207937,-0.16128313045286302,False
2022-10-31,0.06586330233557215,6.586330233557215e-05,0.19511305453161126,0.032869136576326764,-0.16097738909367776,False
2022-11-30,0.0573914889010614,5.739148890106139e-05,0.12040801577725829,0.036396225904098654,-0.17591839684454835,False
2022-12-30,0.021727692787528077,2.1727692787528076e-05,0.1336494837895344,0.03409207934370133,-0.17327010324209313,False
2023-01-31,0.008665458568573037,8.665458568573036e-06,0.15098040092668047,0.028690018329579244,-0.16980391981466392,False
2023-02-28,0.05742739129162728,5.7427391291627285e-05,0.13747668152599396,0.019088888772006755,-0.17250466369480122,False
2023-03-31,0.04693205563720711,4.6932055637207105e-05,0.12856882134918174,0.0159647004637006,-0.17428623573016366,False
2023-04-28,0.025788181177867915,2.5788181177867913e-05,0.13876127919928233,0.01700032529565458,-0.17224774416014355,False
2023-05-31,0.011579664002633605,1.1579664002633605e-05,0.11560195119401512,0.015869860050518995,-0.176879609761197,False
2023-06-30,0.012690372412160474,1.2690372412160475e-05,0.14098269601833607,0.014085843331127888,-0.1718034607963328,False
2023-07-31,0.025664244720606206,2.5664244720606207e-05,0.15015852320911655,0.010438549242698323,-0.1699682953581767,False
2023-08-31,0.06737247222873101,6.7372472228731e-05,0.17074540368671537,0.012103420548995202,-0.16585091926265694,False
2023-09-29,0.05217434796181891,5.217434796181891e-05,0.16254020131268948,0.014747999163167259,-0.16749195973746211,False
2023-10-31,0.08602207117473892,8.602207117473892e-05,0.20728226798367527,0.017574198172071398,-0.15854354640326496,False
2023-11-30,0.08521609840749396,8.521609840749395e-05,0.18947510198407874,0.02122187041371756,-0.16210497960318426,False
2023-12-29,0.05002067344783033,5.002067344783033e-05,0.18198136302275153,0.021293727688334492,-0.1636037273954497,False
2024-01-31,0.062057715549362825,6.205771554936282e-05,0.20576009270866086,0.020283720755611478,-0.15884798145826784,False
2024-02-29,0.0804093573752091,8.04093573752091e-05,0.1744441423184953,0.018586694528504286,-0.16511117153630095,False
2024-03-29,0.03693556213884208,3.6935562138842085e-05,0.2094043429997458,0.018381248274946645,-0.15811913140005085,False
2024-04-30,0.044051789706391085,4.405178970639109e-05,0.24120408775176655,0.021787243073308427,-0.1517591824496467,False
2024-05-31,0.01999843733719776,1.999843733719776e-05,0.25467865165351955,0.02302441515890615,-0.1490642696692961,False
2024-06-28,0.10433945271816882,0.00010433945271816883,0.2373083823056446,0.032977864575510774,-0.1525383235388711,False
2024-07-31,0.06739259322084762,6.739259322084762e-05,0.22676319603579437,0.03186127609868431,-0.15464736079284114,False
2024-08-30,0.11878811719657233,0.00011878811719657231,0.309814273658677,0.03185319550825708,-0.1380371452682646,False
2024-09-30,0.11697510519547538,0.00011697510519547539,0.31577495008834966,0.024813221443649867,-0.13684500998233007,False
2024-10-31,0.11934530164049656,0.00011934530164049657,0.33264636961221694,0.02773008421848879,-0.1334707260775566,False
2024-11-29,0.06375769325606027,6.375769325606027e-05,0.3304332965115089,0.03056528167420823,-0.13391334069769822,False
2024-12-31,0.13976605718401064,0.00013976605718401066,0.3304940290068983,0.03472967085694251,-0.13390119419862034,False
