date,equal_weight,mean_variance,risk_parity,hrp,black_litterman
2018-02-22,-0.024725330844675836,-0.024725330844675836,-0.024725330844675836,-0.024725330844675836,-0.024725330844675836
2018-02-23,0.0018368979409941716,0.0018368979409941716,0.0018368979409941716,0.0018368979409941716,0.0018368979409941716
2018-02-26,-0.0010386888690679455,-0.0010386888690679455,-0.0010386888690679455,-0.0010386888690679455,-0.0010386888690679455
2018-02-27,-0.009933628621126615,-0.009933628621126615,-0.009933628621126615,-0.009933628621126615,-0.009933628621126615
2018-02-28,0.005696019665434232,0.005696019665434232,0.005696019665434232,0.005696019665434232,0.005696019665434232
2018-03-01,0.018626685138265753,0.018626685138265753,0.018626685138265753,0.018626685138265753,0.018626685138265753
2018-03-02,0.005676044548287847,0.005676044548287847,0.005676044548287847,0.005676044548287847,0.005676044548287847
2018-03-05,-0.012238470190962152,-0.012238470190962152,-0.012238470190962152,-0.012238470190962152,-0.012238470190962152
2018-03-06,0.013263606152772247,0.013263606152772247,0.013263606152772247,0.013263606152772247,0.013263606152772247
2018-03-07,0.01891262250613481,0.01891262250613481,0.01891262250613481,0.01891262250613481,0.01891262250613481
2018-03-08,0.026564494896985924,0.026564494896985924,0.026564494896985924,0.026564494896985924,0.026564494896985924
2018-03-09,-0.00010343786982159324,-0.00010343786982159324,-0.00010343786982159324,-0.00010343786982159324,-0.00010343786982159324
2018-03-12,-0.004020653478623005,-0.004020653478623005,-0.004020653478623005,-0.004020653478623005,-0.004020653478623005
2018-03-13,0.02088615886556115,0.02088615886556115,0.02088615886556115,0.02088615886556115,0.02088615886556115
2018-03-14,0.01008728781665072,0.01008728781665072,0.01008728781665072,0.01008728781665072,0.01008728781665072
2018-03-15,0.0290455688859899,0.0290455688859899,0.0290455688859899,0.0290455688859899,0.0290455688859899
2018-03-16,0.0153333027571184,0.0153333027571184,0.0153333027571184,0.0153333027571184,0.0153333027571184
2018-03-19,-0.006776197982609473,-0.006776197982609473,-0.006776197982609473,-0.006776197982609473,-0.006776197982609473
2018-03-20,0.005004289409270111,0.005004289409270111,0.005004289409270111,0.005004289409270111,0.005004289409270111
2018-03-21,-0.012979901894354115,-0.012979901894354115,-0.012979901894354115,-0.012979901894354115,-0.012979901894354115
2018-03-22,0.0028926714273356724,0.0028926714273356724,0.0028926714273356724,0.0028926714273356724,0.0028926714273356724
2018-03-23,-0.02038515913200832,-0.02038515913200832,-0.02038515913200832,-0.02038515913200832,-0.02038515913200832
2018-03-26,-0.0067170857727457236,-0.0067170857727457236,-0.0067170857727457236,-0.0067170857727457236,-0.0067170857727457236
2018-03-27,0.006256928023495443,0.006256928023495443,0.006256928023495443,0.006256928023495443,0.006256928023495443
2018-03-28,-0.017055560959929352,-0.017055560959929352,-0.017055560959929352,-0.017055560959929352,-0.017055560959929352
2018-03-29,-0.007816282024223764,-0.007816282024223764,-0.007816282024223764,-0.007816282024223764,-0.007816282024223764
2018-03-30,-0.008782568070005152,-0.008782568070005152,-0.008782568070005152,-0.008782568070005152,-0.008782568070005152
2018-04-02,0.0048013261380614345,0.0048013261380614345,0.0048013261380614345,0.0048013261380614345,0.0048013261380614345
2018-04-03,-0.011305160763432581,-0.011305160763432581,-0.011305160763432581,-0.011305160763432581,-0.011305160763432581
2018-04-04,0.007292764777695916,0.007292764777695916,0.007292764777695916,0.007292764777695916,0.007292764777695916
2018-04-05,-0.014418266887730593,-0.014418266887730593,-0.014418266887730593,-0.014418266887730593,-0.014418266887730593
2018-04-06,-0.008787286918245023,-0.008787286918245023,-0.008787286918245023,-0.008787286918245023,-0.008787286918245023
2018-04-09,0.020681882473023955,0.020681882473023955,0.020681882473023955,0.020681882473023955,0.020681882473023955
2018-04-10,0.004530569268784382,0.004530569268784382,0.004530569268784382,0.004530569268784382,0.004530569268784382
2018-04-11,0.004932323949202485,0.004932323949202485,0.004932323949202485,0.004932323949202485,0.004932323949202485
2018-04-12,-0.010337364790761725,-0.010337364790761725,-0.010337364790761725,-0.010337364790761725,-0.010337364790761725
2018-04-13,0.016723852759676545,0.016723852759676545,0.016723852759676545,0.016723852759676545,0.016723852759676545
2018-04-16,-0.0035058843907777933,-0.0035058843907777933,-0.0035058843907777933,-0.0035058843907777933,-0.0035058843907777933
2018-04-17,0.010354058005501343,0.010354058005501343,0.010354058005501343,0.010354058005501343,0.010354058005501343
2018-04-18,0.00496859611952097,0.00496859611952097,0.00496859611952097,0.00496859611952097,0.00496859611952097
2018-04-19,0.01662320690765744,0.01662320690765744,0.01662320690765744,0.01662320690765744,0.01662320690765744
2018-04-20,0.006109993455630185,0.006109993455630185,0.006109993455630185,0.006109993455630185,0.006109993455630185
2018-04-23,0.006207565150343737,0.006207565150343737,0.006207565150343737,0.006207565150343737,0.006207565150343737
2018-04-24,-0.007651376393143713,-0.007651376393143713,-0.007651376393143713,-0.007651376393143713,-0.007651376393143713
2018-04-25,0.009600262823675371,0.009600262823675371,0.009600262823675371,0.009600262823675371,0.009600262823675371
2018-04-26,0.005603458129439197,0.005603458129439197,0.005603458129439197,0.005603458129439197,0.005603458129439197
2018-04-27,0.014624116905963724,0.014624116905963724,0.014624116905963724,0.014624116905963724,0.014624116905963724
2018-04-30,0.007106871246476046,0.007106871246476046,0.007106871246476046,0.007106871246476046,0.007106871246476046
2018-05-01,-0.00903924887890714,-0.00903924887890714,-0.00903924887890714,-0.00903924887890714,-0.00903924887890714
2018-05-02,0.002262559995879537,0.002262559995879537,0.002262559995879537,0.002262559995879537,0.002262559995879537
2018-05-03,-0.009586260127904932,-0.009586260127904932,-0.009586260127904932,-0.009586260127904932,-0.009586260127904932
2018-05-04,-0.0006923208888468251,-0.0006923208888468251,-0.0006923208888468251,-0.0006923208888468251,-0.0006923208888468251
2018-05-07,-0.011138524399499479,-0.011138524399499479,-0.011138524399499479,-0.011138524399499479,-0.011138524399499479
2018-05-08,-0.0018051137655984032,-0.0018051137655984032,-0.0018051137655984032,-0.0018051137655984032,-0.0018051137655984032
2018-05-09,0.0024342972961465775,0.0024342972961465775,0.0024342972961465775,0.0024342972961465775,0.0024342972961465775
2018-05-10,0.013845305648877981,0.013845305648877981,0.013845305648877981,0.013845305648877981,0.013845305648877981
2018-05-11,-0.0012222971322694812,-0.0012222971322694812,-0.0012222971322694812,-0.0012222971322694812,-0.0012222971322694812
2018-05-14,0.004585521156917392,0.004585521156917392,0.004585521156917392,0.004585521156917392,0.004585521156917392
2018-05-15,0.005742060748807191,0.005742060748807191,0.005742060748807191,0.005742060748807191,0.005742060748807191
2018-05-16,0.01482770320448327,0.01482770320448327,0.01482770320448327,0.01482770320448327,0.01482770320448327
2018-05-17,-0.005899500048849397,-0.005899500048849397,-0.005899500048849397,-0.005899500048849397,-0.005899500048849397
2018-05-18,0.021789511076432882,0.021789511076432882,0.021789511076432882,0.021789511076432882,0.021789511076432882
2018-05-21,0.015970091054450106,0.015970091054450106,0.015970091054450106,0.015970091054450106,0.015970091054450106
2018-05-22,0.010292883135907033,0.010292883135907033,0.010292883135907033,0.010292883135907033,0.010292883135907033
2018-05-23,-0.00810955392194599,-0.00810955392194599,-0.00810955392194599,-0.00810955392194599,-0.00810955392194599
2018-05-24,-0.006301157659813047,-0.006301157659813047,-0.006301157659813047,-0.006301157659813047,-0.006301157659813047
2018-05-25,-0.0002972212337555711,-0.0002972212337555711,-0.0002972212337555711,-0.0002972212337555711,-0.0002972212337555711
2018-05-28,0.00017158909875680163,0.00017158909875680163,0.00017158909875680163,0.00017158909875680163,0.00017158909875680163
2018-05-29,0.018287265638221993,0.018287265638221993,0.018287265638221993,0.018287265638221993,0.018287265638221993
2018-05-30,0.002015083873829287,0.002015083873829287,0.002015083873829287,0.002015083873829287,0.002015083873829287
2018-05-31,-0.021658661718046937,-0.021658661718046937,-0.021658661718046937,-0.021658661718046937,-0.021658661718046937
2018-06-01,0.0003819751932222649,0.0003819751932222649,0.0003819751932222649,0.0003819751932222649,0.0003819751932222649
2018-06-04,0.0085887476423659,0.0085887476423659,0.0085887476423659,0.0085887476423659,0.0085887476423659
2018-06-05,0.010216818095117043,0.010216818095117043,0.010216818095117043,0.010216818095117043,0.010216818095117043
2018-06-06,0.007101955527138771,0.007101955527138771,0.007101955527138771,0.007101955527138771,0.007101955527138771
2018-06-07,-0.006529184377866633,-0.006529184377866633,-0.006529184377866633,-0.006529184377866633,-0.006529184377866633
2018-06-08,0.010019152693375603,0.010019152693375603,0.010019152693375603,0.010019152693375603,0.010019152693375603
2018-06-11,0.007883797205762433,0.007883797205762433,0.007883797205762433,0.007883797205762433,0.007883797205762433
2018-06-12,0.006099518682969882,0.006099518682969882,0.006099518682969882,0.006099518682969882,0.006099518682969882
2018-06-13,-0.00046839061550239363,-0.00046839061550239363,-0.00046839061550239363,-0.00046839061550239363,-0.00046839061550239363
2018-06-14,0.0035504371674520557,0.0035504371674520557,0.0035504371674520557,0.0035504371674520557,0.0035504371674520557
2018-06-15,-0.0007367551545688984,-0.0007367551545688984,-0.0007367551545688984,-0.0007367551545688984,-0.0007367551545688984
2018-06-18,-0.0006323215000064901,-0.0006323215000064901,-0.0006323215000064901,-0.0006323215000064901,-0.0006323215000064901
2018-06-19,0.004689799352943136,0.004689799352943136,0.004689799352943136,0.004689799352943136,0.004689799352943136
2018-06-20,0.01364533167130011,0.01364533167130011,0.01364533167130011,0.01364533167130011,0.01364533167130011
2018-06-21,0.0077316393446331235,0.0077316393446331235,0.0077316393446331235,0.0077316393446331235,0.0077316393446331235
2018-06-22,0.004936955611063956,0.004936955611063956,0.004936955611063956,0.004936955611063956,0.004936955611063956
2018-06-25,0.00017990734852048012,0.00017990734852048012,0.00017990734852048012,0.00017990734852048012,0.00017990734852048012
2018-06-26,-0.008794517369913966,-0.008794517369913966,-0.008794517369913966,-0.008794517369913966,-0.008794517369913966
2018-06-27,0.00647383890309679,0.00647383890309679,0.00647383890309679,0.00647383890309679,0.00647383890309679
2018-06-28,0.0006033649467035892,0.0006033649467035892,0.0006033649467035892,0.0006033649467035892,0.0006033649467035892
2018-06-29,-0.005287833567312237,-0.005287833567312237,-0.005287833567312237,-0.005287833567312237,-0.005287833567312237
2018-07-02,-0.015165023160510193,-0.015165023160510193,-0.015165023160510193,-0.015165023160510193,-0.015165023160510193
2018-07-03,-0.02601781121951558,-0.02601781121951558,-0.02601781121951558,-0.02601781121951558,-0.02601781121951558
2018-07-04,-0.004990428448824308,-0.004990428448824308,-0.004990428448824308,-0.004990428448824308,-0.004990428448824308
2018-07-05,-0.018786853122746767,-0.018786853122746767,-0.018786853122746767,-0.018786853122746767,-0.018786853122746767
2018-07-06,0.0027068855462848537,0.0027068855462848537,0.0027068855462848537,0.0027068855462848537,0.0027068855462848537
2018-07-09,-0.011321628434052877,-0.011321628434052877,-0.011321628434052877,-0.011321628434052877,-0.011321628434052877
2018-07-10,0.01318746672676977,0.01318746672676977,0.01318746672676977,0.01318746672676977,0.01318746672676977
2018-07-11,0.00987564112102254,0.00987564112102254,0.00987564112102254,0.00987564112102254,0.00987564112102254
2018-07-12,0.020686184286163114,0.020686184286163114,0.020686184286163114,0.020686184286163114,0.020686184286163114
2018-07-13,-0.015970316743099996,-0.015970316743099996,-0.015970316743099996,-0.015970316743099996,-0.015970316743099996
2018-07-16,0.009757693017501592,0.009757693017501592,0.009757693017501592,0.009757693017501592,0.009757693017501592
2018-07-17,-0.0014222069879049521,-0.0014222069879049521,-0.0014222069879049521,-0.0014222069879049521,-0.0014222069879049521
2018-07-18,-0.006776400239152483,-0.006776400239152483,-0.006776400239152483,-0.006776400239152483,-0.006776400239152483
2018-07-19,0.0008350017372556964,0.0008350017372556964,0.0008350017372556964,0.0008350017372556964,0.0008350017372556964
2018-07-20,0.012452861727755785,0.012452861727755785,0.012452861727755785,0.012452861727755785,0.012452861727755785
2018-07-23,-0.004199006707512909,-0.004199006707512909,-0.004199006707512909,-0.004199006707512909,-0.004199006707512909
2018-07-24,0.008945206665031643,0.008945206665031643,0.008945206665031643,0.008945206665031643,0.008945206665031643
2018-07-25,0.0025079657025264715,0.0025079657025264715,0.0025079657025264715,0.0025079657025264715,0.0025079657025264715
2018-07-26,0.020180073333134922,0.020180073333134922,0.020180073333134922,0.020180073333134922,0.020180073333134922
2018-07-27,-0.010362676724001412,-0.010362676724001412,-0.010362676724001412,-0.010362676724001412,-0.010362676724001412
2018-07-30,-0.012730692705857005,-0.012730692705857005,-0.012730692705857005,-0.012730692705857005,-0.012730692705857005
2018-07-31,-0.004289358702486445,-0.004289358702486445,-0.004289358702486445,-0.004289358702486445,-0.004289358702486445
2018-08-01,-0.016446187540100087,-0.016446187540100087,-0.016446187540100087,-0.016446187540100087,-0.016446187540100087
2018-08-02,0.021160643465215446,0.021160643465215446,0.021160643465215446,0.021160643465215446,0.021160643465215446
2018-08-03,-0.010473502971731895,-0.010473502971731895,-0.010473502971731895,-0.010473502971731895,-0.010473502971731895
2018-08-06,-0.0008525696549822738,-0.0008525696549822738,-0.0008525696549822738,-0.0008525696549822738,-0.0008525696549822738
2018-08-07,-0.0049338654456147,-0.0049338654456147,-0.0049338654456147,-0.0049338654456147,-0.0049338654456147
2018-08-08,0.0053239828392868975,0.0053239828392868975,0.0053239828392868975,0.0053239828392868975,0.0053239828392868975
2018-08-09,0.0010179038342010597,0.0010179038342010597,0.0010179038342010597,0.0010179038342010597,0.0010179038342010597
2018-08-10,-0.004975513206434827,-0.004975513206434827,-0.004975513206434827,-0.004975513206434827,-0.004975513206434827
2018-08-13,0.0008764082273544833,0.0008764082273544833,0.0008764082273544833,0.0008764082273544833,0.0008764082273544833
2018-08-14,0.0019157018978602338,0.0019157018978602338,0.0019157018978602338,0.0019157018978602338,0.0019157018978602338
2018-08-15,0.015604334852962736,0.015604334852962736,0.015604334852962736,0.015604334852962736,0.015604334852962736
2018-08-16,-0.01942489302528555,-0.01942489302528555,-0.01942489302528555,-0.01942489302528555,-0.01942489302528555
2018-08-17,0.015358975354523813,0.015358975354523813,0.015358975354523813,0.015358975354523813,0.015358975354523813
2018-08-20,0.0014299167575652864,0.0014299167575652864,0.0014299167575652864,0.0014299167575652864,0.0014299167575652864
2018-08-21,0.001737920229966956,0.001737920229966956,0.001737920229966956,0.001737920229966956,0.001737920229966956
2018-08-22,-0.0082567170377372,-0.0082567170377372,-0.0082567170377372,-0.0082567170377372,-0.0082567170377372
2018-08-23,-0.015355170056889354,-0.015355170056889354,-0.015355170056889354,-0.015355170056889354,-0.015355170056889354
2018-08-24,0.00037737912374278084,0.00037737912374278084,0.00037737912374278084,0.00037737912374278084,0.00037737912374278084
2018-08-27,0.01210742178388104,0.01210742178388104,0.01210742178388104,0.01210742178388104,0.01210742178388104
2018-08-28,0.009520667441412448,0.009520667441412448,0.009520667441412448,0.009520667441412448,0.009520667441412448
2018-08-29,-0.014416484896418634,-0.014416484896418634,-0.014416484896418634,-0.014416484896418634,-0.014416484896418634
2018-08-30,0.027265642010417923,0.027265642010417923,0.027265642010417923,0.027265642010417923,0.027265642010417923
2018-08-31,0.0033927949691454884,0.0033927949691454884,0.0033927949691454884,0.0033927949691454884,0.0033927949691454884
2018-09-03,0.01106221108487054,0.01106221108487054,0.01106221108487054,0.01106221108487054,0.01106221108487054
2018-09-04,0.027197102661412263,0.027197102661412263,0.027197102661412263,0.027197102661412263,0.027197102661412263
2018-09-05,-0.004499848136886804,-0.004499848136886804,-0.004499848136886804,-0.004499848136886804,-0.004499848136886804
2018-09-06,-0.014134159885594522,-0.014134159885594522,-0.014134159885594522,-0.014134159885594522,-0.014134159885594522
2018-09-07,-0.011698039239282605,-0.011698039239282605,-0.011698039239282605,-0.011698039239282605,-0.011698039239282605
2018-09-10,0.0035769998128940246,0.0035769998128940246,0.0035769998128940246,0.0035769998128940246,0.0035769998128940246
2018-09-11,-0.011991188795803529,-0.011991188795803529,-0.011991188795803529,-0.011991188795803529,-0.011991188795803529
2018-09-12,-0.011654107665067562,-0.011654107665067562,-0.011654107665067562,-0.011654107665067562,-0.011654107665067562
2018-09-13,-0.011261604768070527,-0.011261604768070527,-0.011261604768070527,-0.011261604768070527,-0.011261604768070527
2018-09-14,-0.002836734483089984,-0.002836734483089984,-0.002836734483089984,-0.002836734483089984,-0.002836734483089984
2018-09-17,0.014873503133695386,0.014873503133695386,0.014873503133695386,0.014873503133695386,0.014873503133695386
2018-09-18,-0.020531553450922915,-0.020531553450922915,-0.020531553450922915,-0.020531553450922915,-0.020531553450922915
2018-09-19,-0.00030247446558111105,-0.00030247446558111105,-0.00030247446558111105,-0.00030247446558111105,-0.00030247446558111105
2018-09-20,-0.012034110723617536,-0.012034110723617536,-0.012034110723617536,-0.012034110723617536,-0.012034110723617536
2018-09-21,0.0013406828444847997,0.0013406828444847997,0.0013406828444847997,0.0013406828444847997,0.0013406828444847997
2018-09-24,0.020776473467590935,0.020776473467590935,0.020776473467590935,0.020776473467590935,0.020776473467590935
2018-09-25,0.019542502066855094,0.019542502066855094,0.019542502066855094,0.019542502066855094,0.019542502066855094
2018-09-26,-0.034668883317612795,-0.034668883317612795,-0.034668883317612795,-0.034668883317612795,-0.034668883317612795
2018-09-27,0.02090382552661969,0.02090382552661969,0.02090382552661969,0.02090382552661969,0.02090382552661969
2018-09-28,-0.011535013719838663,-0.011535013719838663,-0.011535013719838663,-0.011535013719838663,-0.011535013719838663
2018-10-01,0.007402006041498565,0.007402006041498565,0.007402006041498565,0.007402006041498565,0.007402006041498565
2018-10-02,0.01033131698001359,0.01033131698001359,0.01033131698001359,0.01033131698001359,0.01033131698001359
2018-10-03,0.007615289453418591,0.007615289453418591,0.007615289453418591,0.007615289453418591,0.007615289453418591
2018-10-04,-0.015849587918371728,-0.015849587918371728,-0.015849587918371728,-0.015849587918371728,-0.015849587918371728
2018-10-05,-0.00706157294029985,-0.00706157294029985,-0.00706157294029985,-0.00706157294029985,-0.00706157294029985
2018-10-08,0.006286379358430894,0.006286379358430894,0.006286379358430894,0.006286379358430894,0.006286379358430894
2018-10-09,0.004266712356723992,0.004266712356723992,0.004266712356723992,0.004266712356723992,0.004266712356723992
2018-10-10,-0.013490241290680877,-0.013490241290680877,-0.013490241290680877,-0.013490241290680877,-0.013490241290680877
2018-10-11,-0.010604189391202145,-0.010604189391202145,-0.010604189391202145,-0.010604189391202145,-0.010604189391202145
2018-10-12,0.008942536708666233,0.008942536708666233,0.008942536708666233,0.008942536708666233,0.008942536708666233
2018-10-15,0.00562880728816259,0.00562880728816259,0.00562880728816259,0.00562880728816259,0.00562880728816259
2018-10-16,0.02888256338318874,0.02888256338318874,0.02888256338318874,0.02888256338318874,0.02888256338318874
2018-10-17,-0.0031118749328324924,-0.0031118749328324924,-0.0031118749328324924,-0.0031118749328324924,-0.0031118749328324924
2018-10-18,0.005758099819377463,0.005758099819377463,0.005758099819377463,0.005758099819377463,0.005758099819377463
2018-10-19,-0.025431934413655675,-0.025431934413655675,-0.025431934413655675,-0.025431934413655675,-0.025431934413655675
2018-10-22,-0.010807914013695042,-0.010807914013695042,-0.010807914013695042,-0.010807914013695042,-0.010807914013695042
2018-10-23,-0.0028352520338300693,-0.0028352520338300693,-0.0028352520338300693,-0.0028352520338300693,-0.0028352520338300693
2018-10-24,-0.02884512169897534,-0.02884512169897534,-0.02884512169897534,-0.02884512169897534,-0.02884512169897534
2018-10-25,-0.0032062285925487572,-0.0032062285925487572,-0.0032062285925487572,-0.0032062285925487572,-0.0032062285925487572
2018-10-26,0.006550987186608285,0.006550987186608285,0.006550987186608285,0.006550987186608285,0.006550987186608285
2018-10-29,0.019717285497358163,0.019717285497358163,0.019717285497358163,0.019717285497358163,0.019717285497358163
2018-10-30,0.021972493336097416,0.021972493336097416,0.021972493336097416,0.021972493336097416,0.021972493336097416
2018-10-31,-0.010424982302190113,-0.010424982302190113,-0.010424982302190113,-0.010424982302190113,-0.010424982302190113
2018-11-01,-0.009525444610205071,-0.009525444610205071,-0.009525444610205071,-0.009525444610205071,-0.009525444610205071
2018-11-02,-0.003095665970370837,-0.003095665970370837,-0.003095665970370837,-0.003095665970370837,-0.003095665970370837
2018-11-05,0.007784066046408125,0.007784066046408125,0.007784066046408125,0.007784066046408125,0.007784066046408125
2018-11-06,-0.00264709935434003,-0.00264709935434003,-0.00264709935434003,-0.00264709935434003,-0.00264709935434003
2018-11-07,-0.027826829142241813,-0.027826829142241813,-0.027826829142241813,-0.027826829142241813,-0.027826829142241813
2018-11-08,0.016555316657862387,0.016555316657862387,0.016555316657862387,0.016555316657862387,0.016555316657862387
2018-11-09,-0.03210462596529754,-0.03210462596529754,-0.03210462596529754,-0.03210462596529754,-0.03210462596529754
2018-11-12,0.02168671532085387,0.02168671532085387,0.02168671532085387,0.02168671532085387,0.02168671532085387
2018-11-13,0.013827973754758879,0.013827973754758879,0.013827973754758879,0.013827973754758879,0.013827973754758879
2018-11-14,0.01365951680398903,0.01365951680398903,0.01365951680398903,0.01365951680398903,0.01365951680398903
2018-11-15,-0.0035335010650621107,-0.0035335010650621107,-0.0035335010650621107,-0.0035335010650621107,-0.0035335010650621107
2018-11-16,0.013571553486519875,0.013571553486519875,0.013571553486519875,0.013571553486519875,0.013571553486519875
2018-11-19,-0.008259585866661413,-0.008259585866661413,-0.008259585866661413,-0.008259585866661413,-0.008259585866661413
2018-11-20,-0.001138934177464998,-0.001138934177464998,-0.001138934177464998,-0.001138934177464998,-0.001138934177464998
2018-11-21,0.003571687544402117,0.003571687544402117,0.003571687544402117,0.003571687544402117,0.003571687544402117
2018-11-22,0.012710584130538488,0.012710584130538488,0.012710584130538488,0.012710584130538488,0.012710584130538488
2018-11-23,0.0003289043398624434,0.0003289043398624434,0.0003289043398624434,0.0003289043398624434,0.0003289043398624434
2018-11-26,0.008576616076935894,0.008576616076935894,0.008576616076935894,0.008576616076935894,0.008576616076935894
2018-11-27,-0.0008936845622083281,-0.0008936845622083281,-0.0008936845622083281,-0.0008936845622083281,-0.0008936845622083281
2018-11-28,-0.0005417060652421042,-0.0005417060652421042,-0.0005417060652421042,-0.0005417060652421042,-0.0005417060652421042
2018-11-29,-0.026202030689141665,-0.026202030689141665,-0.026202030689141665,-0.026202030689141665,-0.026202030689141665
2018-11-30,0.0037977921030516353,0.0037977921030516353,0.0037977921030516353,0.0037977921030516353,0.0037977921030516353
2018-12-03,0.0031085243379814606,0.0031085243379814606,0.0031085243379814606,0.0031085243379814606,0.0031085243379814606
2018-12-04,0.0067971185773149905,0.0067971185773149905,0.0067971185773149905,0.0067971185773149905,0.0067971185773149905
2018-12-05,-0.004430793859735997,-0.004430793859735997,-0.004430793859735997,-0.004430793859735997,-0.004430793859735997
2018-12-06,0.00025567696079787814,0.00025567696079787814,0.00025567696079787814,0.00025567696079787814,0.00025567696079787814
2018-12-07,-0.0012251600214590673,-0.0012251600214590673,-0.0012251600214590673,-0.0012251600214590673,-0.0012251600214590673
2018-12-10,-0.008277187318178836,-0.008277187318178836,-0.008277187318178836,-0.008277187318178836,-0.008277187318178836
2018-12-11,-0.0012572043203158915,-0.0012572043203158915,-0.0012572043203158915,-0.0012572043203158915,-0.0012572043203158915
2018-12-12,0.011378033355081,0.011378033355081,0.011378033355081,0.011378033355081,0.011378033355081
2018-12-13,0.01526746098469171,0.01526746098469171,0.01526746098469171,0.01526746098469171,0.01526746098469171
2018-12-14,-0.003464417940654163,-0.003464417940654163,-0.003464417940654163,-0.003464417940654163,-0.003464417940654163
2018-12-17,0.014998768841068636,0.014998768841068636,0.014998768841068636,0.014998768841068636,0.014998768841068636
2018-12-18,0.01202699250988792,0.01202699250988792,0.01202699250988792,0.01202699250988792,0.01202699250988792
