date,VNM.VN,VIC.VN,VHM.VN,HPG.VN,BID.VN,CTG.VN,VCB.VN,TCB.VN,MBB.VN,FPT.VN,GLD,TLT
2020-11-30,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2020-12-31,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2021-01-29,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2021-02-26,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2021-03-31,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2021-04-30,0.00798965392045696,0.0,0.09201034431731035,0.3000000007720781,0.0,0.0,2.3814913540545237e-10,0.0,4.5790025840547026e-10,0.30000000049530917,0.0,0.29999999979879594
2021-05-31,0.0,0.0,0.09583766027665114,0.16364104637791999,0.0,0.0,0.1858555486355135,0.0,0.0,0.004607433430100625,0.2500583115442503,0.2999999997355645
2021-06-30,0.005895042949786603,0.0,0.07206782171640501,0.05887198347224108,0.0,0.0,0.14153606198183413,0.0,0.0,0.13201088587958054,0.2896182039013619,0.30000000009879085
2021-07-30,0.12905579008330026,0.009229560515477468,0.0,0.026430070859594288,0.04498873649995266,0.03950289917488494,0.06381615603191362,0.0,0.022286805210175065,0.06468998162644743,0.29999999998340204,0.30000000001485216
2021-08-31,0.14146664612240792,0.004708525644510586,0.0,0.025106886538172345,0.06862719581521694,0.04974921116613923,0.04376123173593051,0.0,0.005261252266756552,0.06131905071064528,0.299999999994509,0.3000000000057118
2021-09-30,0.14705183331907895,0.005073026078360901,0.0,0.03836239973144983,0.060327859116956394,0.04287058398111525,0.04054332152535541,0.0042766671343325464,0.0007883896361246802,0.060705919554855686,0.3000000001471633,0.2999999997752071
2021-10-29,0.15769589764996494,5.2854513421367086e-05,1.615985673920527e-11,0.03585970205936659,0.06712193168143027,0.047058242640666124,0.038984220930856295,2.7414102935683835e-12,0.0,0.05322715055613981,0.30000000025183027,0.29999999969742314
2021-11-30,0.15457340846889212,0.005922006662131266,1.2607966849046741e-12,0.029012107401938162,0.0678578889467516,0.052693420224777125,0.029669952160295807,4.96590208061239e-13,0.0,0.06027121613419167,0.3000000000079785,0.29999999999128646
2021-12-31,0.1509141121348064,0.00762941047262374,0.0,6.074015546848457e-10,0.0660739095646391,0.03424783662631247,0.047982701352405364,2.837384728897271e-10,0.015037931808862948,0.07811409719617064,0.30000000015395023,0.2999999997990892
2022-01-31,0.13167087868936836,1.0409293314209278e-10,5.087940303424755e-11,1.9552350958835342e-10,0.07390062341602387,0.02823311220447046,0.08252135467372664,9.24013720195758e-11,0.008620236157639594,0.07505379433762618,0.30000000007646793,0.3000000000017797
2022-02-28,0.1307368763373818,0.0,0.0,3.0551226847412847e-09,0.0843326558320024,0.006975618848305402,0.10989463942624203,1.1181213050384628e-09,0.0,0.0680602073776225,0.29999999844735525,0.2999999995578467
2022-03-31,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2022-04-29,0.16778648725611628,1.9809552658819806e-09,0.0,7.138471980704982e-09,0.04722531756483394,0.10302939475632349,0.05638765128362027,3.3535992761834273e-09,2.486359459355258e-10,0.025571136731118434,0.29999999898465474,0.3000000007016705
2022-05-31,0.2999999984426717,0.0,0.0,4.5385061761277905e-10,0.0,0.02259184239891514,0.1806273886862888,1.7100371869307015e-10,0.0,0.0,0.19678077136832972,0.2999999984789403
2022-06-30,0.26605551696653396,4.458125453052746e-11,4.2601826584325866e-11,1.5353748518660952e-11,1.1900402421551611e-11,0.2401757717901101,4.533372076995206e-12,1.1942139351060373e-11,1.1214996989012827e-11,1.560331668470522e-11,0.19376871108570412,0.2999999999999209
2022-07-29,0.2320004442220395,3.1099579846456742e-12,3.1327820647644815e-12,1.169172713953056e-13,3.562040108902889e-13,0.13805358578386343,0.02994596998582617,2.43446176242344e-13,4.35045032769228e-13,6.055895823789282e-13,0.3000000000000449,0.3000000000002262
2022-08-31,0.22967819495837105,8.18611663425284e-09,6.812193727561533e-09,3.938608664460871e-09,3.114096015029483e-09,0.3000000006353024,0.007607284475140764,3.1770383753531854e-09,2.2950373789408923e-09,3.1901146773191945e-09,0.16271448858280047,0.30000000063517973
2022-09-30,0.15226296822697288,0.0,0.0,0.0,0.0,0.29999999984555387,0.08838737595394146,0.0,0.0,0.0,0.15934965625683023,0.2999999997167017
2022-10-31,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2022-11-30,0.29999999999995647,0.13198812705015922,0.0,0.0,4.699204658743697e-14,0.06984761339991324,0.07411908348013058,4.9574867693018324e-14,2.6654887184486078e-14,6.992889079017207e-15,0.12404517606971548,0.2999999999999948
2022-12-30,0.199368541276212,0.03311992077508811,0.0,0.0,0.0,0.042855560180967284,0.09918368627612763,0.0,0.025472293034640305,0.0,0.2999999991112402,0.29999999934572447
2023-01-31,0.19638354563098026,0.02272737428250871,8.93189407919938e-13,0.0,7.506880645649582e-12,0.042688476269480614,0.09862861060150577,7.743297639154451e-12,0.03957199317434491,1.1616890080683561e-11,0.2999999999974522,0.3000000000159673
2023-02-28,0.15264915834392906,0.08375411731768177,0.0,0.01853059123784943,0.0,0.08096252875216199,0.0,0.0,0.06410360557008482,0.0,0.2999999993040001,0.29999999947429284
2023-03-31,0.15945829703445139,0.09903503102703066,0.0,0.0,0.0,0.0,0.07759300426223449,0.0,0.1106406149584129,0.0,0.253273059096189,0.2999999936216816
2023-04-28,0.15678543344083007,0.12281882814619399,0.0,0.0,0.0,0.0,0.08210309794601423,0.0,0.05814852188113341,0.0,0.28014412407154204,0.2999999945142862
2023-05-31,0.07009853523609558,0.11050511499585847,0.0002537362785877821,0.0,0.0,0.004036513107512496,0.13311598391097357,0.0,0.07804145212787313,0.003948664450914297,0.29999999989365544,0.29999999999852917
2023-06-30,0.0004012829233830956,0.1441167540739521,0.0,0.0,0.0,0.0,0.19604903848332644,0.0,0.08553185286856035,0.0,0.2739010717881711,0.29999999986260695
2023-07-31,0.036114463610217244,0.13155241945619636,0.0,0.011060846841570484,0.0,0.0,0.19735848836040243,0.0,0.08138617610323126,0.0077474561179019606,0.23478014983208895,0.29999999967839125
2023-08-31,0.14786691526934792,0.10746704062344493,8.537581127956328e-11,2.1643935390583627e-11,0.0,3.2181586143477285e-11,0.01901902771930209,0.021129235984095277,0.14832957451143655,0.04062617457881667,0.2155620316369951,0.29999999953736023
2023-09-29,0.16891910637422497,0.037110264609574145,5.306533675040552e-11,2.058015359824877e-11,0.0,2.345645545223063e-11,0.031317951043638735,3.891631048086446e-11,0.1411207312847641,0.040551770740568344,0.2809801760394289,0.29999999977178265
2023-10-31,0.12921055162360373,1.4339887381534498e-10,0.008424627581097435,0.02576017535562717,0.011451928477975012,0.04854796792635388,0.11816873824810438,0.0,0.022072867893013992,0.03636314283903777,0.29999999999624744,0.2999999999155403
2023-11-30,0.10777548866358033,0.0319496842742137,0.0062027284696468095,0.04451060445348385,3.643415918030271e-09,0.05318760992807672,0.021036675196470744,0.019250882237891467,0.09496848530778805,0.02111782930488002,0.3000000052124732,0.30000000330807913
2023-12-29,0.12665109924567627,0.0007284050887319252,0.025778614166645956,0.07688353371207515,0.0,0.0005175249893355602,0.000694402237702694,0.05312846546117279,0.16777842979773017,6.929066855736809e-11,0.24783952543924517,0.2999999997923937
2024-01-31,0.1675862721816196,0.01357251683313913,0.05337898749110923,0.05056913612934421,0.0,0.0,0.0,0.009160096044676677,0.12425728152808362,0.029886557796937798,0.2515891520146365,0.29999999998045335
2024-02-29,0.19351684361020444,0.012609181094143542,0.0379530600918152,0.0076076897038269,2.3875361529282763e-09,3.222126948063347e-10,8.22823769229791e-10,0.07861433997975754,0.10343089262623313,0.07577872938389328,0.2711663951284259,0.21932286484912755
2024-03-29,0.10619964142711816,0.00983927612811696,0.015502855115354632,0.0594779443319447,1.0744575594968353e-09,0.0428335219044425,5.310454179233938e-10,0.06343241593241804,0.10238429225145239,0.031104824829792675,0.2940900690389193,0.27513515743493766
2024-04-30,0.1369735823200969,0.01839812850801476,0.0,0.051814399596577326,0.0018974071226851772,0.051963030731347164,0.004045879994429922,0.04909648441682471,0.036729016110991365,0.04908207126208504,0.2999999999731472,0.2999999999638005
2024-05-31,0.12650576081917714,0.007467919754474782,5.36834262446751e-10,0.04929903509568597,0.02142834906114889,0.07063961246963846,0.03577239634066732,0.013372365759849895,0.016905404390115723,0.05860915634574048,0.2999999993876874,0.30000000003897975
2024-06-28,0.16180174367359454,0.01007392184331603,1.2828626826890799e-10,0.030572657004012977,0.02536226940670969,0.06761662983534275,0.02479144348821336,0.010714175480744133,0.004898206001446452,0.0641689525841015,0.3000000001450631,0.30000000040916913
2024-07-31,0.082267269963932,0.01656657046453768,4.678408717169411e-12,0.06702122197847268,0.004116894992034836,0.07956453272838192,0.023562728502519847,0.05184449669139542,0.0,0.07505628459398601,0.30000000003471416,0.3000000000453471
2024-08-30,0.1298276801790654,7.239706380911817e-10,3.5468496838471945e-09,0.05729091691668294,0.001563967826913805,0.08019951212229663,0.06100685317340965,0.027937472945276876,0.0014208591115526682,0.0407527257711772,0.30000000404514604,0.3000000036376585
2024-09-30,0.14096069535829245,1.958361106484434e-11,8.248987661664785e-13,0.05761463560791483,0.008072465428243606,0.07391241185379299,0.0752655702640667,0.0004978513905971048,0.012359490354948372,0.03131687963516057,0.3000000000372319,0.3000000000493431
2024-10-31,0.04857775759061586,0.0,0.008508449946759611,0.07663899814316416,0.02640019019922863,0.06533042511936255,0.036955812506257936,0.07085134466933311,0.0,0.06673702206309765,0.299999999904206,0.2999999998579746
2024-11-29,0.09312631990700442,0.0,1.0328104620791255e-11,0.05928197589891887,7.175999274787289e-12,0.07790108068843335,0.09246605352401611,0.03868060890239849,0.0007618389356172724,0.03778212214966428,0.299999999990838,0.2999999999856053
2024-12-31,0.14018409841867746,0.0,0.0,0.03956992593193586,0.0,0.08743644143252803,0.08423243241895728,0.015125447119788544,0.0,0.03345165581720695,0.30000000151748624,0.2999999973434197
