date,turnover,cost,exposure_scalar,realized_vol,drawdown,drawdown_breach
2022-02-28,0.00788022470486926,7.88022470486926e-06,0.10543528730465684,0.03660813151734069,-0.17891294253906864,False
2022-03-31,0.01622989787872065,1.6229897878720647e-05,0.07297549154721555,0.02529385601346536,-0.1854049016905569,False
2022-04-29,0.00912460544117755,9.12460544117755e-06,0.09122470242957065,0.017813959564842437,-0.18175505951408588,False
2022-05-31,0.0031367861816944376,3.1367861816944378e-06,0.08495113006618177,0.02050842313203209,-0.18300977398676366,False
2022-06-30,0.0036681818019743085,3.668181801974309e-06,0.0922874936701304,0.020019572715386118,-0.18154250126597393,False
2022-07-29,0.014552220293476149,1.4552220293476148e-05,0.12139193425708267,0.020854751377054122,-0.17572161314858348,False
2022-08-31,0.004524325415289361,4.524325415289361e-06,0.11234328342650396,0.020775136289426333,-0.17753134331469922,False
2022-09-30,0.0009597645916798701,9.5976459167987e-07,0.11406040311999294,0.019940757632954446,-0.17718791937600142,False
2022-10-31,0.0015199533484564032,1.5199533484564032e-06,0.11102049642308015,0.02030371705716645,-0.17779590071538398,False
2022-11-30,0.011987381072367506,1.1987381072367506e-05,0.08704573427834511,0.021884637496000253,-0.182590853144331,False
2022-12-30,0.00850303784575068,8.50303784575068e-06,0.10405180996984648,0.021795786092205872,-0.17918963800603072,False
2023-01-31,0.0087362372644001,8.7362372644001e-06,0.12152428449864666,0.019372931941205537,-0.17569514310027068,False
2023-02-28,0.003362288644777622,3.3622886447776223e-06,0.11479970720909144,0.015042356833687988,-0.17704005855818172,False
2023-03-31,0.005856884480822947,5.856884480822947e-06,0.10308593824744555,0.01183634351541646,-0.1793828123505109,False
2023-04-28,0.00723932640545461,7.2393264054546105e-06,0.11756459105835476,0.011885863574770224,-0.17648708178832906,False
2023-05-31,0.00842573857095269,8.42573857095269e-06,0.10071311391644938,0.01342584579959819,-0.17985737721671013,False
2023-06-30,0.011630010167669177,1.1630010167669177e-05,0.12397313425178774,0.013079205917770311,-0.17520537314964246,False
2023-07-31,0.00441260539350591,4.41260539350591e-06,0.13279834503879956,0.011738912315413644,-0.1734403309922401,False
2023-08-31,0.006868947926316488,6.868947926316488e-06,0.14653624089143252,0.014434132751151438,-0.1706927518217135,False
2023-09-29,0.0011560960142052218,1.1560960142052217e-06,0.1448595160767427,0.016140173255770416,-0.17102809678465147,False
2023-10-31,0.025169588312325956,2.5169588312325958e-05,0.19519869270139462,0.019803402338290265,-0.1609602614597211,False
2023-11-30,0.011249754196013534,1.1249754196013534e-05,0.17269918430936754,0.022483422459937064,-0.1654601631381265,False
2023-12-29,0.0032029113585414267,3.202911358541427e-06,0.1694619967481134,0.023391659182390327,-0.16610760065037733,False
2024-01-31,0.011866881354995204,1.1866881354995204e-05,0.1931957594581038,0.021236548627884783,-0.16136084810837925,False
2024-02-29,0.012549780885252337,1.2549780885252338e-05,0.16809619768759915,0.018294155682867682,-0.16638076046248018,False
2024-03-29,0.013442272767926478,1.3442272767926477e-05,0.1949807432234521,0.017054208331090604,-0.1610038513553096,False
2024-04-30,0.01579005971143158,1.579005971143158e-05,0.2265608626463153,0.01952134669197073,-0.15468782747073695,False
2024-05-31,0.006044770040652876,6.044770040652876e-06,0.23800939878993982,0.022392289635267577,-0.15239812024201205,False
2024-06-28,0.0019315599676975838,1.9315599676975837e-06,0.23895342565442762,0.030711508354208033,-0.1522093148691145,False
2024-07-31,0.0014768588595498724,1.4768588595498723e-06,0.2385799872478997,0.030402207092951695,-0.15228400255042007,False
2024-08-30,0.041027612397628845,4.102761239762884e-05,0.32063521204315737,0.03024678679299695,-0.13587295759136853,False
2024-09-30,0.020325532564210422,2.0325532564210423e-05,0.36128627717157824,0.025824244279249564,-0.12774274456568435,False
2024-10-31,0.00831565985515992,8.31565985515992e-06,0.37757220029987903,0.029720314859079007,-0.12448555994002419,False
2024-11-29,0.013125669914918467,1.3125669914918466e-05,0.403823540129716,0.03396143636824943,-0.1192352919740568,False
2024-12-31,0.008736400330061093,8.736400330061094e-06,0.42129634078983813,0.04313448917509731,-0.11574073184203237,False
